shopid,itemid
27846350,1918658641
32610410,453133178
32610410,453133068
27846350,2074638755
32610410,453112126
32610410,453112051
27846350,1994650885
76863335,1708735166
32610410,453115519
32610410,453111321
27423955,1610910750
27846350,1907078419
27846350,1824544058
32610410,453102228
32610410,453100904
27846350,1760316786
32610410,453150748
48069124,978672755
32610410,556440581
34450546,2474057212
48069124,778804484
155240994,2350354214
13062645,1336539024
7690511,1372082181
6769895,93860196
32610410,453150416
32610410,453150853
13062645,140363021
27846350,1918789391
27423955,352572772
13062645,407933515
1441381,1913486471
27846350,1963260681
2948538,108204067
27846350,1906380792
32610410,453113235
13062645,1411988272
32610410,453110124
13062645,1938374206
27846350,1913566795
14685290,1319771181
32610410,453151140
27846350,2051923306
13062645,1684990953
155240994,2313460354
13062645,1934050942
32610410,453150330
32610410,453150400
13062645,573194626
27423955,410380838
32610410,1678347185
32610410,453150303
13062645,573220066
65642742,1339317220
32610410,453100160
32610410,453113177
32610410,453111433
48069124,1745663073
13062645,1809217776
27846350,1912581494
32610410,453106896
6769895,165128428
27846350,1824580563
13062645,226910269
2948538,108204016
32610410,453149131
27846350,1993259541
32610410,453112089
27423955,351464885
32610410,453112109
27423955,364747925
32610410,453100880
27846350,1907151811
32610410,453133071
32610410,453110040
32610410,453106944
32610410,453149129
65642742,1260491737
27846350,1799228591
32610410,453100919
155240994,2318940242
119391772,2344299261
13062645,1608168534
32610410,1774545810
32610410,453106904
32610410,453111337
13062645,1486813272
32610410,453149055
32610410,1804769388
21387430,416016928
22133925,254289340
32610410,453149062
4190844,413207075
21387430,2292731753
27846350,1793406791
32610410,453100947
22212828,1419364654
32610410,453101745
48069124,1613649506
32610410,453110006
27846350,1906712575
27846350,1912747403
34450546,1832030418
48069124,2347982118
8690455,1571727735
32610410,453149075
32610410,453152621
8690455,606886981
1441381,2344516698
13062645,714281230
6769895,66576450
27846350,1993546943
1441381,2239751493
27423955,427866353
13062645,1590680973
48069124,2020649767
32610410,453150384
27423955,346829290
32610410,453109963
21387430,460253451
32610410,453133053
155240994,2317478055
13062645,1336045829
48069124,2418251561
1441381,1942454183
32610410,453111377
32610410,453106921
27423955,361086375
32610410,453151103
32610410,453113203
7667153,782686312
27846350,1799240201
32610410,614215045
32610410,1593288267
32610410,453101732
13062645,1933883231
32610410,453111456
22133925,254288919
27846350,1906554491
22133925,254289334
13062645,128223228
32610410,453100134
13062645,1626131552
48069124,778944305
27423955,863265509
48069124,978746257
32610410,453150023
76993485,2363329503
27423955,346829199
13062645,728285482
32610410,453112060
27423955,346829275
21387430,2146155116
32610410,453150798
27846350,1800180531
21387430,620867504
34450546,1796107317
48069124,1613641862
32610410,453106920
32610410,453115563
13062645,1336448748
21387430,2087149128
1441381,2219471338
48069124,1743278438
13062645,1336430408
48069124,1745936094
13062645,2152977561
32610410,453150761
32610410,2123994088
21387430,732063392
32610410,453112069
22212828,545009013
32610410,453111490
27423955,346829266
72359361,2265070769
64771404,1362772900
48069124,1405148188
27846350,1912657165
155240994,2312925358
32610410,453133057
22133925,254288920
32610410,453101785
32610410,453111398
13062645,1926390550
6769895,48086729
27423955,1275003896
27846350,1799156526
13135948,1263304474
32610410,453109992
32610410,453110130
48069124,778200513
13062645,1907022108
13062645,134428454
32610410,453113125
13062645,1336411355
32610410,453150308
32610410,453113197
27846350,1912667880
13062645,1336381263
32610410,453111478
27846350,1976517232
32610410,453152587
32610410,453115530
32610410,453152582
48069124,978523845
21387430,723850841
3860427,65289677
13062645,1348034808
32610410,453151101
13062645,2330457196
13062645,1577698409
32610410,453150757
13135948,116017162
32610410,453115572
27846350,1906361760
32610410,453102279
13135948,338585494
32610410,453115492
4190844,1074279891
22143752,2344764072
13135948,1262255429
7667153,782669436
32610410,453115510
32610410,453112072
1441381,1922534609
13062645,140236916
1441381,2002720351
2948538,108204052
32610410,453133123
13062645,2221520022
13062645,1336117498
22212828,1675525823
48069124,914856624
32610410,453149035
13062645,2143075718
32610410,453102276
32610410,453151124
48069124,2356802501
13062645,404516853
48069124,1738745976
22143752,2359729393
2633520,74657399
27846350,1907058888
32610410,453111396
32610410,453113174
32610410,453111485
75419935,1765047031
48069124,966264802
27846350,1912710828
154261815,2471154877
13062645,122376909
13062645,1486742270
32610410,453150020
27846350,1953601721
48069124,1186478879
22133925,254289326
27846350,1800158939
32610410,453106906
1441381,2239434803
27846350,1975152810
65642742,1953550841
13062645,1676658246
13062645,121822437
32610410,453113173
155240994,2313498905
4190844,1936536373
13062645,404448030
68719725,1960125389
32610410,453150852
27423955,346829219
27423955,346829226
32610410,453100964
34450546,2474121586
27846350,1912608373
34450546,1796082296
32610410,453113249
32610410,453100186
21387430,1545334901
32610410,453133152
32610410,453112080
27846350,1906722911
32610410,453109960
32610410,1593279078
21332046,1111125041
21332046,891882991
3484386,2378282441
31373353,1862506149
3484386,2253464283
4686613,1516937273
5065006,51766702
79505691,2344547680
4686613,31846513
79505691,1700878015
58065474,2307161728
3484386,2316696634
4686613,1516970796
3008474,1923390413
31373353,1918506184
31373353,2298031444
4686613,38760497
5065006,2098610758
3484386,2238530541
1992043,13629612
4686613,1309681061
5065006,2102417214
4686613,34026945
4686613,480280062
124698453,1891728385
4686613,48589874
21332046,1600773036
11078044,1034570012
4686613,34365083
4686613,43354696
4686613,30251116
4686613,48700510
3865189,54713374
1992043,80228660
31373353,1698061251
4686613,34366101
4686613,1437705026
882753,1986839795
3484386,2235453834
4686613,33327340
1107525,2214816965
21332046,1697511816
1107525,1799615719
4686613,56530000
4686613,1516912067
5065006,1182081169
21332046,1455434128
21332046,1377598114
7396816,2444079725
31373353,1341672797
91963603,1820290001
4686613,1018431808
124698453,2162138887
4686613,1627416853
4686613,33325484
4686613,1437221441
124698453,2057116372
882753,2168630027
4686613,772997204
4686613,1527143857
1025877,1682343016
4686613,914448570
4686613,29961051
4686613,1635686345
4686613,51436943
31373353,1601294743
91963603,1816870805
1107525,2049340612
3865189,2136993160
21332046,2223199530
4686613,47520770
4686613,73106322
5065006,2098745989
21332046,1383528283
4686613,32134434
4686613,1527200747
31373353,1713128837
4686613,73106308
21332046,1378495863
5065006,2102225742
31373353,1905304000
4686613,1827651319
4686613,1627466977
21332046,1600614045
21332046,1511292971
4686613,34024398
5065006,1296699367
79505691,2211957479
79505691,1438767885
21332046,1657819833
4686613,57175245
19575831,1738402295
1992043,20168473
4686613,34368732
3484386,2220872781
4686613,1516803975
4686613,1563632931
3484386,2261974463
5065006,775268663
4686613,48697540
4686613,32141346
11093915,347185162
11093915,719680412
4686613,32141625
3484386,2269084724
21332046,1696153472
4686613,47510937
4686613,1089198493
4686613,2137761307
1107525,2284379366
58553221,1616278012
4686613,907989233
882753,2251684798
4686613,2288290260
4686613,35942994
1107525,1629271501
9370955,1847772606
1992043,278810435
4686613,773116590
1107525,2258737569
4686613,1178505121
21332046,1378109468
4686613,1300968244
4686613,30251634
1992043,73064887
124698453,2298207366
9370955,1769776816
79505691,1873242965
4686613,1437206402
4686613,1516790882
31373353,1938940176
4686613,1516772580
21332046,1600600059
1107525,125199097
21332046,1048957152
91963603,1820298733
21332046,1600799080
4686613,52847017
4686613,914978024
4686613,492302101
79505691,2211775251
4686613,53717892
4686613,1434669727
3484386,2248873181
4686613,55814393
4686613,52841746
21332046,432827039
1107525,2004869345
4686613,1429699122
5065006,2102993617
21332046,1162162025
21332046,361117127
4686613,33018241
4686613,1935440577
15437900,2254663840
4686613,1627444478
4686613,43314941
4686613,33002584
31373353,1589156618
21332046,1050308419
1107525,2107220033
4686613,498020937
21332046,2078284460
5065006,722922392
4686613,66122308
4686613,1429675690
21332046,1396609665
3484386,2359073486
882753,1885240517
4686613,169181788
31373353,1668746250
5065006,2102174314
4686613,34028021
4686613,1635422008
4686613,38003460
19575831,1772909028
31373353,1730869082
21332046,1729447371
5065006,722933521
4686613,41688174
4686613,1516934496
4686613,53720186
4686613,1635529872
4686613,1821476354
4686613,36911702
4686613,914611519
4686613,31521706
113939094,2110617860
3865189,87507905
4686613,1439416371
882753,2113587255
4686613,1516799102
21332046,1835996682
31373353,1438702571
1107525,1516040785
7533260,469151175
21332046,631982907
21332046,623118265
21332046,1378073779
19575831,2131644586
31373353,1630952626
4686613,34684992
31373353,2021664472
4686613,34013758
4686613,33003464
31373353,1915110730
4686613,1104231508
11093915,347241625
4686613,34367947
3865189,54715143
4686613,67121087
4686613,31523241
31373353,1857288375
4686613,1388565363
4686613,1437198479
4686613,78440441
4686613,1635406486
4686613,36291463
4686613,1517034310
1992043,142962334
9370955,1761646263
21332046,1455449152
4686613,1430248669
4686613,904717126
31373353,1915350841
6424235,1166423726
5065006,2385279021
4686613,1060737654
882753,2452650889
4686613,1300888821
4686613,1429706575
7533260,468367941
5374124,264833675
15437900,2257339674
21332046,1729492154
152193125,2319483762
91963603,1775015700
1992043,372536729
4686613,33359050
4686613,1021660297
4686613,1551973981
4686613,773002107
4686613,53718217
31373353,1713121869
4686613,48702590
4686613,914484138
4686613,1517025373
4686613,48691160
1107525,40575807
4686613,48582526
4686613,408816120
1107525,1513085595
24513146,2275000517
1107525,113700912
4686613,1429638946
1992043,65288351
1107525,120111733
31373353,2292118766
31373353,1486570326
4686613,909968094
4686613,48584646
4686613,38302772
4686613,58463053
5065006,1364617182
15437900,2257365615
1107525,2474902360
4686613,1935409881
4686613,131260432
31373353,2083833023
4686613,166675705
1107525,1874883899
5065006,2102561698
882753,2240191493
4686613,166673772
21332046,2359421353
1992043,48666045
21332046,1375965657
4686613,33007700
21332046,1600808534
21332046,1048967491
4686613,30250585
4686613,1461666628
4686613,1038984721
882753,2362112541
1107525,29369300
